report_date;_order_id;Zamówienie;Data zamówienia;Upgrade z zamówienia;Upgrade na zamówienie;_offer_id;offer_upgrade_from;offer_upgrade_from_from;Imię;Nazwisko;Email;Typ oferty;Numer rozliczeniowy;Nazwa oferty;Okres;Data aktywacji abonamentu;Data uruchomienia abonamentu;Planowana data zakończenia abonamentu;Data zakończenia abonamentu;Data wypowiedzenia abonamentu;Status zamówienia;Cena oferty;employer;deduct_pension;deduct_other;deduct_other2;zfss;personal;special_employer;special_motivizer;payu;subscription_points;deduct_b2b;Dostawca;Nazwa_firmy;Galaz_dochodowa;Upgrade_ta_sama_oferta;Po_Upgrade_ta_sama_oferta;Upgrade_ta_sama_konfigurowalna;Po_Upgrade_ta_sama_konfigurowalna;Upgrade_rozne_oferty;Po_Upgrade_rozne_oferty;Przystąpienia_uruchomione_w_tym_miesiącu;Przystąpienia_możliwe_w_tym_miesiącu;Przystąpienia_do_uruchomienia_kolejnym_miesiącu;Przystąpienia_możliwe_do_uruchomienia_w_kolejnym_miesiącu;Zakończone_w_poprzednim_miesiącu;Zakończone_na_koniec_bieżącego_miesiąca;userdataemployee_id
2022-10-06;1268936;470008419;2022-05-12;;;38817;;;Ytalia;Kowalski;ytalia.Xxxxallefernandez@test.com;child;2856380;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;163,91;163,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84100
2022-10-06;1268990;470008421;2022-05-12;;;38817;;;Beata;Kowalski;beata.Xxxxmiatkowska@test.com;child;25763470;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84112
2022-10-06;1269042;470008424;2022-05-12;;;38817;;;Wiktoria;Kowalski;wiktoria.Xxxxgorczyk@test.com;child;22152520;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84091
2022-10-06;1269054;470008425;2022-05-12;;;37399;;;Wiktoria;Kowalski;wiktoria.Xxxxgorczyk@test.com;partnership;23852520;Multisport Plus dla Ciebie;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;56,52;11,52;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84091
2022-10-06;1269111;470008427;2022-05-12;470001636;;38816;38817;;Aneta;Kowalski;aneta.Xxxxda@test.com;child;25740470;Karta lunchowa Edenred Zmieniam wartość doładowania;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_3;0;0;1;0;0;0;0;0;0;0;0;0;78026
2022-10-06;1269124;470008428;2022-05-12;;;38817;;;Dominika;Kowalski;dominika.Xxxxrowska@test.com;child;26657910;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84104
2022-10-06;1269187;470008430;2022-05-12;;;37399;;;Beata;Kowalski;beata.Xxxxmiatkowska@test.com;partnership;23863470;Multisport Plus dla Ciebie;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;56,52;56,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84112
2022-10-06;1269295;470008433;2022-05-12;;;37398;;;Jesús Germán;Kowalski;jesus.Xxxxla@test.com;partnership;29008320;MultiSport Plus dla Osoby Towarzyszącej;indefinite;;2022-06-01;;;;cancelled;164,49;103,48;61,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;77576
2022-10-06;1269358;470008436;2022-05-12;;;38817;;;Anna;Kowalski;anna.Xxxxeniuk@test.com;child;25758470;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84105
2022-10-06;1269448;470008437;2022-05-12;;;37398;;;Karolina;Kowalski;karolina.Xxxxlecka@test.com;partnership;29824310;MultiSport Plus dla Osoby Towarzyszącej;indefinite;2022-07-01;2022-06-01;2022-07-31;2022-08-01;2022-07-29;subscriptionEnded;164,49;103,48;61,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;77654
2022-10-06;1269456;470008438;2022-05-12;;;38787;;;Piotr;Kowalski;piotr.Xxxxzgier@test.com;partnership;23244220;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;84071
2022-10-06;1269460;470008439;2022-05-12;;;38817;;;Piotr;Kowalski;piotr.Xxxxzgier@test.com;child;22244220;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;84071
2022-10-06;1268894;470008442;2022-05-12;;;38787;;;Kacper;Kowalski;kacper.Xxxxacki@test.com;partnership;27353730;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;84094
2022-10-06;1268888;470008443;2022-05-12;;;38787;;;Katarzyna;Kowalski;katarzyna.Xxxx@test.com;partnership;2745660;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;84076
2022-10-06;1269683;470008445;2022-05-12;;;38817;;;Olha;Kowalski;olha.Xxxxiko@test.com;child;2556730;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84101
2022-10-06;1269687;470008447;2022-05-12;;;37399;;;Olha;Kowalski;olha.Xxxxiko@test.com;partnership;25256730;Multisport Plus dla Ciebie;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;56,52;11,52;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84101
2022-10-06;1264701;470008448;2022-05-12;;;38787;;;Natalia;Kowalski;natalia.Xxxxmakow@test.com;partnership;22152470;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84090
2022-10-06;1268720;470008450;2022-05-13;;;42497;;;Arleta;Kowalski;arleta.Xxxxalik@test.com;partnership;27649230;Lux Med dla Ciebie Rozszerzony;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;160,00;73,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84081
2022-10-06;1270186;470008451;2022-05-13;;;49220;;;Arleta;Kowalski;arleta.Xxxxalik@test.com;family;22849230;LUX MED dla Rodziny Rozszerzony;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;290,00;232,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84081
2022-10-06;1269003;470008452;2022-05-13;;;38787;;;Magdalena;Kowalski;magdalena.Xxxxcik1@test.com;partnership;2650940;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84088
2022-10-06;1270202;470008453;2022-05-13;;;49215;;;Magdalena;Kowalski;magdalena.Xxxxcik1@test.com;partnership;2250940;LUX MED dla Osoby Towarzyszącej Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;87,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84088
2022-10-06;1269356;470008454;2022-05-13;;;38787;;;Małgorzata;Kowalski;malgorzata.Xxxxafin@test.com;partnership;23049900;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;84082
2022-10-06;1270249;470008456;2022-05-13;;;37399;;;Radosław;Kowalski;radoslaw.Xxxxmiuk@test.com;partnership;21350890;Multisport Plus dla Ciebie;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;56,52;11,52;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84084
2022-10-06;1270256;470008457;2022-05-13;;;38817;;;Radosław;Kowalski;radoslaw.Xxxxmiuk@test.com;child;29750890;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84084
2022-10-06;1270274;470008458;2022-05-13;;;42497;;;Viktoria;Kowalski;viktoria.Xxxx-harzowska@test.com;partnership;27650910;Lux Med dla Ciebie Rozszerzony;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;160,00;73,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;84087
2022-10-06;1270290;470008459;2022-05-13;;;49216;;;Viktoria;Kowalski;viktoria.Xxxx-harzowska@test.com;partnership;23850910;LUX MED dla Osoby Towarzyszącej Rozszerzony;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;160,00;30,48;129,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;84087
2022-10-06;1266265;470008460;2022-05-13;;;38787;;;Maria Adrianna;Kowalski;mariaadrianna.Xxxxzanowska@test.com;partnership;24954220;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84098
2022-10-06;1267427;470008462;2022-05-13;;;38787;;;Anita;Kowalski;anita.Xxxxkowska@test.com;partnership;21845340;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;84073
2022-10-06;1270337;470008463;2022-05-13;;;38787;;;Ytalia;Kowalski;ytalia.Xxxxallefernandez@test.com;partnership;27056380;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84100
2022-10-06;1270349;470008464;2022-05-13;;;42497;;;Monika;Kowalski;monika.Xxxxasz-kowalska@test.com;partnership;24854200;Lux Med dla Ciebie Rozszerzony;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;160,00;73,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84096
2022-10-06;1268311;470008465;2022-05-13;;;38787;;;Ilona;Kowalski;ilona.Xxxxara@test.com;partnership;2954260;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;84099
2022-10-06;1270407;470008466;2022-05-13;;;37399;;;Mateusz;Kowalski;mateusz.Xxxxtczak@test.com;partnership;25668950;Multisport Plus dla Ciebie;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;56,52;28,37;28,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78714
2022-10-06;1270436;470008468;2022-05-13;;;38787;;;Agnieszka;Kowalski;agnieszka.Xxxxta@test.com;partnership;25450740;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84086
2022-10-06;1270454;470008470;2022-05-13;;;38817;;;Agnieszka;Kowalski;agnieszka.Xxxxta@test.com;child;25050740;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84086
2022-10-06;1270468;470008471;2022-05-13;;;49220;;;Monika;Kowalski;monika.Xxxxasz-kowalska@test.com;family;27854200;LUX MED dla Rodziny Rozszerzony;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;290,00;232,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84096
2022-10-06;1269060;470008472;2022-05-13;;;38787;;;Wiktoria;Kowalski;wiktoria.Xxxxgorczyk@test.com;partnership;28352520;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84091
2022-10-06;1270540;470008473;2022-05-13;470008212;;37399;37399;;Ada;Kowalski;ada.Xxxxanska@test.com;partnership;22688900;Multisport Plus dla Ciebie;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;56,52;11,52;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_1;1;0;0;0;0;0;0;0;0;0;0;0;77910
2022-10-06;1270607;470008474;2022-05-13;;;37398;;;Mateusz;Kowalski;mateusz.Xxxxtczak@test.com;partnership;25168950;MultiSport Plus dla Osoby Towarzyszącej;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;164,49;0,00;164,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78714
2022-10-06;1270663;470008475;2022-05-13;;;37399;;;Martyna;Kowalski;martyna.Xxxxlowska@test.com;partnership;25673490;Multisport Plus dla Ciebie;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;56,52;11,52;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_2;0;0;0;0;0;0;0;0;0;0;0;0;78042
2022-10-06;1270784;470008477;2022-05-13;;;38817;;;Sangeeth;Kowalski;sangeeth.Xxxxheer@test.com;child;24316000;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84070
2022-10-06;1270800;470008478;2022-05-13;;;38787;;;Łukasz;Kowalski;lukasz.Xxxxszka@test.com;partnership;22062860;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84111
2022-10-06;1270821;470008479;2022-05-13;;;38817;;;Łukasz;Kowalski;lukasz.Xxxxszka@test.com;child;2062860;Karta lunchowa Edenred Chcę zamówić nową kartę;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;84111
2022-10-06;1268853;470008480;2022-05-13;;;38787;;;Steven;Kowalski;steven.Xxxxera@test.com;partnership;21646930;Lux Med dla Ciebie Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;87,00;0,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;84078
2022-10-06;1270968;470008485;2022-05-13;;;37399;;;Urszula;Kowalski;urszula.Xxxxublewska@test.com;partnership;22456840;Multisport Plus dla Ciebie;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;56,52;56,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79447
2022-10-06;1270988;470008487;2022-05-13;;;37399;;;Kamil;Kowalski;kamil.Xxxxtek@test.com;partnership;25318950;Multisport Plus dla Ciebie;indefinite;2022-07-01;2022-06-01;2022-07-31;2022-08-01;2022-07-10;subscriptionEnded;56,52;0,00;11,52;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;80449
2022-10-06;1270994;470008488;2022-05-13;470000750;;38816;38817;;Dorota;Kowalski;dorota.Xxxxlarek@test.com;child;21469210;Karta lunchowa Edenred Zmieniam wartość doładowania;indefinite;2022-07-01;2022-06-01;2022-07-31;2022-08-01;2022-07-16;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_1;0;0;1;0;0;0;0;0;0;0;0;0;79371
2022-10-06;1271005;470008490;2022-05-13;470002746;;42497;42497;;Karolina;Kowalski;karolina.Xxxxek-puchala@test.com;partnership;2433270;Lux Med dla Ciebie Rozszerzony;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;160,00;73,00;1,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;1;0;0;0;0;0;0;0;0;0;0;0;78382
2022-10-06;1271043;470008491;2022-05-13;;;37398;;;Dorota;Kowalski;dorota.Xxxxlarek@test.com;partnership;25969210;MultiSport Plus dla Osoby Towarzyszącej;indefinite;;2022-06-01;;;;cancelled;164,49;58,48;106,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;79371
2022-10-06;1271061;470008493;2022-05-13;470006037;;38816;38816;38817;Justyna;Kowalski;justyna.Xxxxaszewicz@test.com;child;21552500;Karta lunchowa Edenred Zmieniam wartość doładowania;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_4;1;0;0;0;0;0;0;0;0;0;0;0;78683
2022-10-06;1271080;470008496;2022-05-13;;;37399;;;Andrzej;Kowalski;andrzej.Xxxxkop@test.com;partnership;2157350;Multisport Plus dla Ciebie;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;56,52;56,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79148
2022-10-06;1271103;470008497;2022-05-13;;;37398;;;Anna;Kowalski;anna.Xxxxidowska@test.com;partnership;23774990;MultiSport Plus dla Osoby Towarzyszącej;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;164,49;0,00;164,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;77862
2022-10-06;1271266;470008502;2022-05-13;;470013661;37399;;;Paweł;Kowalski;pawel.Xxxxus@test.com;partnership;27169990;Multisport Plus dla Ciebie;indefinite;2022-09-01;2022-06-01;2022-09-30;2022-09-30;;subscriptionEnded;56,52;11,52;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_1;0;1;0;0;0;0;0;0;0;0;1;0;78030
2022-10-06;1271265;470008503;2022-05-13;;;37398;;;Monika;Kowalski;monika.Xxxxczorek@test.com;partnership;0405673;MultiSport Plus dla Osoby Towarzyszącej;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;164,49;103,48;61,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;79714
2022-10-06;1271275;470008504;2022-05-13;;;37398;;;Paweł;Kowalski;pawel.Xxxxus@test.com;partnership;26269990;MultiSport Plus dla Osoby Towarzyszącej;indefinite;2022-09-01;2022-06-01;2022-09-30;2022-10-01;2022-09-19;subscriptionEnded;164,49;103,48;61,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;1;0;78030
2022-10-06;1271305;470008507;2022-05-13;;;37398;;;Anurag;Kowalski;anurag.Xxxxrma1@test.com;partnership;27054930;MultiSport Plus dla Osoby Towarzyszącej;indefinite;2022-08-01;2022-05-01;2022-08-31;2022-09-01;2022-08-11;subscriptionEnded;164,49;0,00;164,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;79317
2022-10-06;1271295;470008508;2022-05-13;;;49246;;;Paweł;Kowalski;pawel.Xxxxus@test.com;child;27169990;Multisport Plus dla Dzieci do ukończenia 15 r.ż. Plus;indefinite;2022-08-01;2022-06-01;2022-08-31;2022-09-01;2022-08-18;subscriptionEnded;96,72;0,00;96,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78030
2022-10-06;1271287;470008509;2022-05-13;;;37398;;;Anna;Kowalski;anna.Xxxxnkowska1@test.com;partnership;24756000;MultiSport Plus dla Osoby Towarzyszącej;indefinite;;2022-06-01;;;;cancelled;164,49;103,48;61,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78008
2022-10-06;1271311;470008510;2022-05-13;;;49246;;;Paweł;Kowalski;pawel.Xxxxus@test.com;child;25669990;Multisport Plus dla Dzieci do ukończenia 15 r.ż. Plus;indefinite;2022-08-01;2022-06-01;2022-08-31;2022-09-01;2022-08-18;subscriptionEnded;96,72;0,00;96,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_1;0;0;0;0;0;0;0;0;0;0;0;0;78030
2022-10-06;1271323;470008511;2022-05-13;;470014816;49215;;;Katarzyna;Kowalski;katarzyna.Xxxxian-ostrzycka@test.com;partnership;26370950;LUX MED dla Osoby Towarzyszącej Standard;indefinite;2022-10-01;2022-06-01;2022-10-31;;2022-09-27;terminated;87,00;37,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_3;0;1;0;0;0;0;0;0;0;0;0;1;77680
2022-10-06;1271395;470008513;2022-05-13;;;37401;;;Anna;Kowalski;anna.Xxxxasiewicz-kozlowska@test.com;family;25411050;Multisport Plus dla Seniora;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;43,47;0,00;43,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;78680
2022-10-06;1270262;470008515;2022-05-13;;;37398;;;Karolina;Kowalski;karolina.Xxxxeciak@test.com;partnership;22917840;MultiSport Plus dla Osoby Towarzyszącej;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;164,49;0,00;164,49;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Benefit;SD;GRUPA_3;0;0;0;0;0;0;0;0;0;0;0;0;80460
2022-10-06;1271534;470008518;2022-05-13;470006440;470012516;38816;38816;38817;Agata;Kowalski;agata.Xxxxecka@test.com;child;21588850;Karta lunchowa Edenred Zmieniam wartość doładowania;indefinite;2022-08-01;2022-06-01;2022-08-31;2022-08-31;;subscriptionEnded;190,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Edenred;SD;GRUPA_2;1;1;0;0;0;0;0;0;0;0;0;0;79179
2022-10-06;1271685;470008521;2022-05-13;;;49219;;;Małgorzata;Kowalski;malgorzata.Xxxxafin@test.com;family;22749900;LUX MED dla Rodziny Standard;indefinite;2022-10-01;2022-06-01;;;;subscriptionStarted;160,00;115,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;Luxmed;SD;GRUPA_4;0;0;0;0;0;0;0;0;0;0;0;0;84082
